261_1_headxflow,,249_1_headxflow,,233_1_headxflow,,215_1_headxflow,,197_1_headxflow,,261_1_npshxflow,,249_1_npshxflow,,233_1_npshxflow,,215_1_npshxflow,,197_1_npshxflow,,261_1_powerxflow,,249_1_powerxflow,,233_1_powerxflow,,215_1_powerxflow,,197_1_powerxflow,,261_1_effxflow,,249_1_effxflow,,233_1_effxflow,,215_1_effxflow,,197_1_effxflow,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
3.3834881017916807,33.69596289685698,3.3466692437671277,29.941501486455188,3.1993938116689087,25.21949962363935,3.0152995215461367,20.597514719575578,2.79438637339881,16.297375256781173,5.363909983922769,1.982251620744293,5.363909983922769,1.982251620744293,5.363909983922769,1.982251620744293,5.363909983922769,1.3846188729428093,5.363909983922769,1.3846188729428093,0.3213400569354441,1.571968116884534,0.3213400569354441,1.3834746617343079,0.35814713669447507,1.1394707587857695,0.35814713669447507,0.8901523768904376,0.3213400569354441,0.6787285405287804,7.147792706333977,30.00,7.001919385796548,30.00,6.527831094049908,30.00,5.980806142034549,30.00,5.543186180422268,30.00
4.156684120307325,33.60207040568238,4.119865262282769,29.85261264526218,3.9725898301845533,25.14173000462766,3.7884955400617812,20.51990394659505,3.5675823919144527,16.25018349876811,6.136858658862431,1.934511726689152,6.136858658862431,1.934511726689152,6.136858658862431,1.934511726689152,6.136858658862431,1.3580967095788168,6.136858658862431,1.3580967095788168,1.094288731875107,1.6369522010662632,1.094288731875107,1.4416258444130143,1.1310958116341379,1.1909980981394845,1.1310958116341379,0.9308196940485267,1.094288731875107,0.7133881858339706,11.633397312859891,40.00,11.159309021113245,40.00,10.794625719769677,40.00,9.919385796545107,40.00,9.00767754318618,40.00
4.929880138822966,33.55487864766932,4.893061280798413,29.76705957072357,4.745785848700194,25.085086907760477,4.561691558577422,20.407426469774528,4.340778410430097,16.182977140828676,6.909807333802094,1.920366572895034,6.909807333802094,1.920366572895034,6.909807333802094,1.920366572895034,6.909807333802094,1.3987640267369414,6.909807333802094,1.3987640267369414,1.8672374068147697,1.7034987200522274,1.8672374068147697,1.5015485200739889,1.9040444865738007,1.2406769230769257,1.9040444865738007,0.9767244687194001,1.8672374068147697,0.7519759242737472,15.462571976967375,45.00,15.681381957773517,45.00,14.733205374280232,45.00,13.78502879078695,45.00,12.909788867562384,45.00
5.703076157338611,33.514358422965046,5.666257299314058,29.637744414599922,5.518981867215839,24.965937897631164,5.334887577093067,20.328624351560308,5.113974428945738,16.016285513572676,7.682756008741757,1.920366572895034,7.682756008741757,1.920366572895034,7.682756008741757,1.920366572895034,7.682756008741757,1.3969958825126696,7.682756008741757,1.3969958825126696,2.6401860817544325,1.7716626891524339,2.6401860817544325,1.5607890058908573,2.6769931615134634,1.289893619410293,2.6769931615134634,1.0156202928952247,2.6401860817544325,0.7875598267870743,20.385796545105567,47.20,20.021113243762,46.80,18.890595009596932,46.80,17.176583493282152,46.70,16.33781190019194,46.60
6.476272175854255,33.435476881735234,7.985845354860988,29.27056806480335,6.292177885731483,24.82769559455624,6.108083595608711,20.268645488038715,5.887170447461383,15.873039560516148,8.45570468368142,1.9327435824648944,8.45570468368142,1.9327435824648944,8.45570468368142,1.9327435824648944,8.45570468368142,1.3687055749244479,8.45570468368142,1.3687055749244479,3.4131347566940935,1.8393645296485719,3.4131347566940935,1.6242436644543599,3.4499418364531262,1.3425762802741836,3.4499418364531262,1.0594564919097884,3.4131347566940935,0.8238369222065103,25.856046065259125,45.00,24.725527831094052,45.00,23.193857965451055,45.00,21.51631477927064,45.00,20.23992322456814,45.00
7.249468194369896,33.34269631277878,8.759041373376629,29.19919199854592,7.065373904247124,24.776723301001525,6.881279614124352,20.106369780449022,6.660366465977027,15.772872651110653,9.228653358621083,1.934511726689152,9.228653358621083,1.934511726689152,9.228653358621083,1.934511726689152,9.228653358621083,1.3545604211302873,9.228653358621083,1.3545604211302873,4.186083431633756,1.9079906273528469,4.186083431633756,1.6868620903057359,4.222890511392789,1.3973385198563832,4.222890511392789,1.1073528208029622,4.186083431633756,0.8605761462300094,30.81573896353167,40.00,29.247600767754324,40.00,27.8253358925144,40.00,25.856046065259125,40.00,23.996161228406915,40.00
8.022664212885541,33.19852905274149,9.532237391892274,29.081949140790556,7.838569922762769,24.70951694306209,7.654475632639997,19.965776556112885,7.433562484492672,15.66396920999128,10.001602033560745,1.9734108996229907,10.001602033560745,1.9734108996229907,10.001602033560745,1.9734108996229907,10.001602033560745,1.3439515557847272,10.001602033560745,1.3439515557847272,4.959032106573419,1.9834606296221473,4.959032106573419,1.7450902944184552,4.995839186332452,1.4504723062623412,4.995839186332452,1.1514861024915675,4.959032106573419,0.8931562128168871,,,,,,,,,28.627639155470252,30.00
8.795860231401186,33.04538699194359,10.305433410407918,28.9580347497264,8.611765941278414,24.580598902016334,8.427671651155642,19.824706793683262,8.206758503008313,15.526711752309545,10.774550708500408,2.0087737841082713,10.774550708500408,2.0087737841082713,10.774550708500408,2.0087737841082713,10.774550708500408,1.3899233056156106,10.774550708500408,1.3899233056156106,5.731980781513082,2.0500951731041273,5.731980781513082,1.8081708488738997,5.768787861272115,1.501779584376024,5.768787861272115,1.1933087411598322,5.731980781513082,0.932437144162769,,,,,,,,,,
9.56905624991683,32.89812223429867,11.078629428923563,28.80350579460339,9.384961959794055,24.46669181091537,9.200867669671283,19.603975746626055,8.979954521523958,15.312731661576706,11.547499383440071,2.1060217164428394,11.547499383440071,2.1060217164428394,11.547499383440071,2.1060217164428394,11.547499383440071,1.3969958825126696,11.547499383440071,1.3969958825126696,6.504929456452745,2.1242668140572327,6.504929456452745,1.8733309820476585,6.541736536211777,1.5538680798918243,6.541736536211777,1.238366280056578,6.504929456452745,0.9740287185289986,,,,,,,,,,
10.342252268432471,32.71416404345539,11.851825447439204,28.55128051342082,10.1581579783097,24.256524024930407,9.974063688186927,19.378876433711916,9.753150540039602,15.080404854244705,12.320448058379734,2.1785156296377153,12.320448058379734,2.1785156296377153,12.320448058379734,2.1785156296377153,12.320448058379734,1.40937289208253,12.320448058379734,1.40937289208253,7.2778781313924075,2.198438455010338,7.2778781313924075,1.9377979223153101,7.31468521115144,1.6117661921444917,7.31468521115144,1.2838859475573976,7.2778781313924075,1.0089194281362204,,,,,,,,,,
11.115448286948116,32.555224102520086,12.625021465954848,28.154309794789732,10.931353996825344,24.026222504495728,10.747259706702572,19.091509476582395,10.526346558555243,14.818056147023142,13.093396733319397,2.176747485413429,13.093396733319397,2.176747485413429,13.093396733319397,2.176747485413429,13.093396733319397,1.3793144402700221,13.093396733319397,1.3793144402700221,8.05082680633207,2.2739964817756526,8.05082680633207,1.998105705146342,8.087633886091103,1.6713807820694182,8.087633886091103,1.3310230651724524,8.05082680633207,1.0438431469294542,,,,,,,,,,
11.88864430546376,32.342911895114455,13.398217484470493,27.84192458775223,11.704550015340988,23.733017955720996,11.520455725218213,18.825825002706424,11.299542577070888,14.519014006603228,13.86634540825906,2.275763561972255,13.86634540825906,2.275763561972255,13.86634540825906,2.275763561972255,13.86634540825906,1.3227338250935503,13.86634540825906,1.3227338250935503,8.823775481271733,2.3500166371450337,8.823775481271733,2.0398073101325824,8.860582561030766,1.727529407463825,8.860582561030766,1.3790844399956477,8.823775481271733,1.0870191622239176,,,,,,,,,,
12.661840323979401,32.15228217096239,14.171413502986134,27.393752498410038,12.47774603385663,23.42063274868351,12.293651743733857,18.526782862286503,12.072738595586532,14.258333182708867,14.639294083198722,2.385388503876669,14.639294083198722,2.385388503876669,14.639294083198722,2.385388503876669,14.639294083198722,1.3368789788876683,14.639294083198722,1.3368789788876683,9.596724156211396,2.430427014253077,9.596724156211396,2.135126836252857,9.633531235970429,1.783909097160267,9.633531235970429,1.4269147505168114,9.596724156211396,1.125375836361659,,,,,,,,,,
13.435036342495046,31.89827288037681,14.949411981244115,27.010053884119102,13.250942052372274,23.076557758429267,13.066847762249502,18.16094596576312,12.845934614102173,13.94678191733496,15.412242758138385,2.447273551725928,15.412242758138385,2.447273551725928,15.412242758138385,2.447273551725928,15.412242758138385,1.3068205270751605,15.412242758138385,1.3068205270751605,10.369672831151059,2.503212269393975,10.369672831151059,2.2046771911652723,10.406479910910091,1.8400577225546737,10.406479910910091,1.4759003825481471,10.369672831151059,1.1648878320095761,,,,,,,,,,
14.20823236101069,31.619245339883268,15.717805540017423,26.681828561904325,14.024138070887918,22.717471818230223,13.840043780765146,17.881997848285152,13.619130632617818,13.574074929963821,16.185191433078046,2.5144630322480026,16.185191433078046,2.5144630322480026,16.185191433078046,2.5144630322480026,16.185191433078046,1.2555443445715184,16.185191433078046,1.2555443445715184,11.142621506090721,2.5762395918989096,11.142621506090721,2.2698373243390293,11.179428585849754,1.8950510264389102,11.179428585849754,1.5173379140463545,11.142621506090721,1.2009338631269735,,,,,,,,,,
14.981428379526331,31.33354626608094,16.491001558533064,26.228785194273158,14.79733408940356,22.340039161432024,14.613239799280787,17.592724738781676,14.392326651133462,13.251523576931987,16.95814010801771,2.579884368545791,16.95814010801771,2.579884368545791,16.95814010801771,2.579884368545791,16.95814010801771,1.3209656808692785,16.95814010801771,1.3209656808692785,11.915570181030384,2.650631294092049,11.915570181030384,2.3343042646066827,11.952377260789417,1.9551057388439013,11.952377260789417,1.5626045111211297,11.915570181030384,1.2367488299423393,,,,,,,,,,
15.754624398041976,31.050515805602135,17.26419757704871,25.76462260446067,15.570530107919204,21.93194922061962,15.386435817796432,17.175501151177478,15.165522669649103,12.850343438475107,17.73108878295737,2.606406531909755,17.73108878295737,2.606406531909755,17.73108878295737,2.606406531909755,17.73108878295737,1.3404152673361978,17.73108878295737,1.3404152673361978,12.688518855970047,2.724340806441086,12.688518855970047,2.3978469476661974,12.72532593572908,2.006424020019587,12.72532593572908,1.6050653273854891,12.688518855970047,1.2737191182678735,,,,,,,,,,
16.52782041655762,30.500512820549858,18.037393595564353,25.228741031578693,16.34372612643485,21.515122748093304,16.159631836312077,16.78972907774328,15.938718688164748,12.443127150834087,18.504037457897034,2.6594508586377117,18.504037457897034,2.6594508586377117,18.504037457897034,2.6594508586377117,18.504037457897034,1.4341269112222363,18.504037457897034,1.4341269112222363,13.46146753090971,2.7971260615819826,13.46146753090971,2.4643604574661566,13.498274610668743,2.047278389231705,13.498274610668743,1.6549752166249618,13.46146753090971,1.3090719564791655,,,,,,,,,,
17.30101643507326,30.031124196312156,18.810589614079994,24.725343472069262,17.11692214495049,21.08932147480636,16.932827854827718,16.326043026024273,16.711914706680393,12.060214305960798,19.276986132836697,2.65768271441344,19.276986132836697,2.65768271441344,19.276986132836697,2.65768271441344,19.276986132836697,1.589555208269502,19.276986132836697,1.589555208269502,14.234416205849373,2.867831738004572,14.234416205849373,2.5194087766603985,14.271223285608405,2.1127135989555033,14.271223285608405,1.6967978552932248,14.234416205849373,1.343061515308456,,,,,,,,,,
18.074212453588906,29.497863582944337,19.583785632595642,24.236321478379978,17.890118163466134,20.64850925157465,17.706023873343362,15.815020857019093,17.485110725196037,11.564917894040619,20.04993480777636,2.655914570189182,20.04993480777636,2.655914570189182,20.04993480777636,2.655914570189182,20.04993480777636,1.8307805988656298,20.04993480777636,1.8307805988656298,15.007364880789035,2.941838333027654,15.007364880789035,2.5810809391796337,15.044171960548068,2.163778809705148,15.044171960548068,1.7393136868675896,15.007364880789035,1.3772359255793738,,,,,,,,,,
18.84740847210455,29.033998829440282,20.356981651111283,23.679472229384643,18.66331418198178,20.18267877843497,18.479219891859007,15.338865391853908,18.258306743711678,11.170488711908114,20.822883482716023,2.631749932457552,20.822883482716023,2.631749932457552,20.822883482716023,2.631749932457552,20.822883482716023,2.3831572742603413,20.822883482716023,2.3831572742603413,15.780313555728698,3.0076256407355046,15.780313555728698,2.6436993650310097,15.817120635487731,2.2162304062670017,15.817120635487731,1.781367389837886,15.780313555728698,1.4095849278642198,,,,,,,,,,
19.620604490620195,28.472245209232838,21.130177669626924,23.100463959042266,19.436510200497423,19.66109334835754,19.25241591037465,14.817994768916698,19.031502762227323,10.702990355441237,21.595832157655686,2.6629871470862696,21.595832157655686,2.6629871470862696,21.595832157655686,2.6629871470862696,21.595832157655686,3.477802478757553,21.595832157655686,3.477802478757553,16.55326223066836,3.0735449851873735,16.55326223066836,2.7028518263518677,16.590069310427396,2.26683348841258,16.590069310427396,1.820879385485803,16.55326223066836,1.4410096729409219,,,,,,,,,,
20.393800509135836,27.804362584455497,21.903373688142572,22.482935526143166,20.209706219013064,19.08756526609023,20.025611928890292,14.310467212597082,19.804698780742967,10.219051434749119,22.36878083259535,2.65768271441344,22.36878083259535,2.65768271441344,22.36878083259535,2.65768271441344,22.36878083259535,4.9387150597309954,22.36878083259535,4.9387150597309954,17.326210905608022,3.142336128821679,17.326210905608022,2.7626974805788294,17.36301798536706,2.3155880561418787,17.36301798536706,1.8608535097377903,17.326210905608022,1.4752842110760511,,,,,,,,,,
21.166996527651477,27.157394687114433,22.676569706658213,21.91671436130931,20.982902237528705,18.51832602666429,20.808849454139903,13.711600421550429,20.57789479925861,9.73185617041819,23.14172950753501,2.65768271441344,23.14172950753501,2.65768271441344,23.14172950753501,2.65768271441344,23.14172950753501,6.342495277781197,23.14172950753501,6.342495277781197,18.099159580547685,3.2102690336198485,18.099159580547685,2.8202324917854433,18.13596666030672,2.3634183666630424,18.13596666030672,1.9003655053857056,18.099159580547685,1.5024727772821258,,,,,,,,,,
21.94353971507845,26.57662747808628,23.449765725173854,21.222383872343542,21.756098256044353,17.952756130558186,21.57200396592158,13.242357525549814,21.351090817774256,9.181440185684906,23.914678182474674,2.650610137516381,23.914678182474674,2.650610137516381,23.914678182474674,2.650610137516381,23.914678182474674,7.790114246280623,23.914678182474674,7.790114246280623,18.872108255487348,3.277046616907846,18.872108255487348,2.8773053743879906,18.908915335246384,2.410786548580134,18.908915335246384,1.938028986617347,18.872108255487348,1.5313558150364521,,,,,,,,,,
22.711915810361788,25.82768770150014,24.222961743689503,20.516378200087388,22.529294274559994,17.397360322747993,22.345199984437222,12.69269605946456,22.124286836289897,8.67399205238086,24.687626857414337,2.636464983722263,24.687626857414337,2.636464983722263,24.687626857414337,2.636464983722263,24.669223317534822,9.230123139898879,24.669223317534822,9.230123139898879,19.645056930427018,3.341051428571431,19.645056930427018,2.935588593810717,19.681864010186047,2.4637552890560688,19.681864010186047,1.9759235321510182,19.645056930427018,1.5639358816233297,,,,,,,,,,
23.486584583198415,25.163886484438223,24.996157762205144,19.897340729892278,23.289101617430347,16.655929657726396,23.118396002952863,12.100225587981228,22.89748285480554,8.126991257317563,25.460575532354,2.648841993292123,25.460575532354,2.648841993292123,25.460575532354,2.648841993292123,25.350154293076905,10.637514058989652,25.350154293076905,10.637514058989652,20.41800560536668,3.4069047546512916,20.41800560536668,2.9929805652113135,20.45481268512571,2.5059850410183895,20.45481268512571,2.013124884778591,20.41800560536668,1.5884286976389976,,,,,,,,,,
24.259780601714056,24.514827114353544,25.769353780720785,19.118424729332908,24.075686311591284,16.00012165913372,23.89159202146851,11.516610782735157,23.670678873321187,7.541073184619641,26.233524207293662,2.691277454674463,26.233524207293662,2.691277454674463,26.233524207293662,2.691277454674463,26.123102968016568,12.255562484661255,26.123102968016568,12.255562484661255,21.190954280306343,3.4734320182787535,21.190954280306343,3.045212100533135,21.227761360065372,2.5490510256928367,21.227761360065372,2.0452978380714093,21.190954280306343,1.618235992601461,,,,,,,,,,
25.032976620229697,23.78499453742313,26.542549799236433,18.262190423105586,24.848882330106925,15.40693638051016,24.664788039984153,10.956743459147752,24.443874891836828,6.955155111921734,27.006472882233325,2.8274245599428696,27.006472882233325,2.8274245599428696,27.006472882233325,2.8274245599428696,26.8592445631972,13.931432328473775,26.8592445631972,13.931432328473775,21.963902955246006,3.531206346083902,21.963902955246006,3.1002824258513773,22.000710035005035,2.5993350190403692,22.000710035005035,2.090300361658146,21.963902955246006,1.6455015802415414,,,,,,,,,,
25.806172638745345,23.055406339002218,27.302357142106786,17.686308008719585,25.622078348622573,14.790996407922684,25.4379840584998,10.31578523665231,25.21707091035247,6.386670391143809,27.779421557172988,3.016615991939176,27.779421557172988,3.016615991939176,27.779421557172988,3.016615991939176,27.52177199885977,15.475965611451855,27.52177199885977,15.475965611451855,22.73685163018567,3.600074511152215,22.73685163018567,3.155044665433577,22.773658709944698,2.644392557937115,22.773658709944698,2.1265774570775786,22.73685163018567,1.6739224893917992,,,,,,,,,,
26.579368657260986,22.3403403335071,28.088941836267715,16.885442897511176,26.395274367138214,14.078557471404501,26.21118007701544,9.68775310994264,25.990266928868117,5.744957650000352,28.55237023211265,3.1333135107406633,28.55237023211265,3.1333135107406633,28.55237023211265,3.1333135107406633,28.1474923547633,16.970622994565858,28.1474923547633,16.970622994565858,23.50980030512533,3.6636171942117297,23.50980030512533,3.20934477641171,23.54660738488436,2.689681161135894,23.54660738488436,2.164934131215322,23.50980030512533,1.7011880770318815,,,,,,,,,,
27.352564675776627,21.612943395721175,28.862137854783363,16.100212767213137,27.168470385653855,13.42068214659033,26.984376095531083,9.008294580644403,26.763462947383758,5.106024714402224,29.325318907052313,3.2942146351487622,29.325318907052313,3.2942146351487622,29.325318907052313,3.2942146351487622,28.720631168153943,18.252967364460645,28.720631168153943,18.252967364460645,24.282748980064994,3.7250802985529354,24.282748980064994,3.262720630181702,24.319556059824023,2.7319659284082274,24.319556059824023,2.1998248408225454,24.282748980064994,1.7272983431617916,,,,,,,,,,
28.125760694292275,20.814198115605137,29.635333873299004,15.400799205250195,27.941666404169503,12.70848147911888,27.75757211404673,8.31428178374096,27.5366589658994,4.486312148574662,30.098267581991976,3.579391039319475,30.098267581991976,3.579391039319475,30.098267581991976,3.579391039319475,29.065259117082533,19.277591973244157,29.065259117082533,19.277591973244157,25.05569765500465,3.786081274290069,25.05569765500465,3.314941162441521,25.092504734763686,2.7721711169622463,25.092504734763686,2.234022357523667,25.05569765500465,1.7529464806876316,,,,,,,,,,
28.898956712807916,20.035758653139247,30.408529891814645,14.561680558880568,28.714862422685144,11.96864160222529,28.530768132562372,7.5857199750598525,28.309854984415047,3.8359025872250925,30.87121625693164,4.392702300254584,30.87121625693164,4.392702300254584,30.87121625693164,4.392702300254584,29.42994241842611,20.160535117056853,29.42994241842611,20.160535117056853,25.828646329944313,3.845002671308892,25.828646329944313,3.363233601566751,25.86545340970335,2.816304398650857,25.86545340970335,2.269606260036994,25.828646329944313,1.776515039495159,,,,,,,,,,
29.672152731323557,19.23126844156286,31.181725910330293,13.714143072859358,29.488058441200785,11.213949621418081,29.303964151078013,6.838890872795147,28.862137854783363,3.4159600638746994,31.597133663290315,6.006869355938932,31.597133663290315,6.006869355938932,31.597133663290315,6.006869355938932,4.959692898272552,1.3244147157190724,4.959692898272552,1.3244147157190724,26.601595004883976,3.9046172612338186,26.601595004883976,3.4176822538819067,26.638402084643012,2.8576649087150496,26.638402084643012,2.3021863266238736,26.601595004883976,1.8007767912087917,,,,,,,,,,
30.445348749839205,18.291481122944504,31.954921928845934,12.949999753198021,30.261254459716433,10.459654755688781,30.07716016959366,6.175773628952648,2.450239999999999,16.34893491628616,32.097175144290155,7.620697865682615,32.097175144290155,7.620697865682615,32.097175144290155,7.620697865682615,4.595009596928984,1.3244147157190724,4.595009596928984,1.3244147157190724,27.37454367982364,3.974970289519254,27.37454367982364,3.4669484639942816,27.411350759582675,2.898794354477209,27.411350759582675,2.3317625572843017,27.37454367982364,1.8236521571102173,,,,,,,,,,
31.218544768354846,17.608357221477206,32.728117947361575,12.133198974206586,31.034450478232074,9.641980323525964,2.5961599999999976,20.7217597564688,,,32.472324226449516,9.07652908787884,32.472324226449516,9.07652908787884,32.472324226449516,9.07652908787884,3.975047984644915,1.3244147157190724,3.975047984644915,1.3244147157190724,28.1474923547633,4.018069833532806,28.1474923547633,3.5090351761505794,28.184299434522337,2.9417415060820353,28.184299434522337,2.3618009165488,28.1474923547633,1.8469896516157132,,,,,,,,,,
31.991740786870487,16.623270985922304,33.50131396587722,11.343322597497078,31.807646496747715,8.905635059317923,30.4304,5.70293820395738,,,32.85879856391934,10.570177576577933,32.85879856391934,10.570177576577933,32.85879856391934,10.570177576577933,3.391554702495201,1.3979933110367853,3.391554702495201,1.3979933110367853,28.920441029702964,4.072138880208902,28.920441029702964,3.5479199972644064,28.957248109462,2.9797328785613253,28.957248109462,2.390221825699056,28.77321271066684,1.8620266054250418,,,,,,,,,,
32.764936805386135,15.730402813758324,6.572479999999999,29.611830258751908,32.10848,8.481748066971086,,,,,33.28207998114821,12.163940122305178,33.28207998114821,12.163940122305178,33.28207998114821,12.163940122305178,2.7351247600767774,1.3244147157190724,2.7351247600767774,1.3244147157190724,29.693389704642627,4.125283669676861,29.693389704642627,3.60459676963489,29.730196784401663,3.0189477915352025,29.730196784401663,2.4172563490371033,,,,,,,,,,,,
33.43994920250296,14.968294184679337,7.411519999999996,29.47429455098935,2.778559999999999,25.233452907153733,,,,,33.6243858229072,13.82528163486964,33.6243858229072,13.82528163486964,33.6243858229072,13.82528163486964,3.0998080614203456,1.3244147157190724,3.0998080614203456,1.3244147157190724,30.46633837958229,4.180276973561096,30.46633837958229,3.650446528995758,30.503145459341326,3.0496903467678074,30.59692898272553,2.4519230769230784,,,,,,,,,,,,
34.164053410319205,14.065006443562922,33.64064,11.052116651445964,,,,,,,33.99647193828941,15.409249527119641,33.99647193828941,15.409249527119641,33.99647193828941,15.409249527119641,3.683301343570056,1.2508361204013312,3.683301343570056,1.2508361204013312,31.239287054521952,4.234577084539227,31.239287054521952,3.6968904537047145,31.27609413428099,3.092888368186273,,,,,,,,,,,,,,
3.03392,33.70142149162862,2.924479999999999,30.02271610350077,,,,,,,34.22915445648637,16.816274404635934,34.22915445648637,16.816274404635934,34.22915445648637,16.816274404635934,,,,,32.012235729461615,4.284949102382768,32.012235729461615,3.742872249809599,31.90181449018452,3.1202783750659115,,,,,,,,,,,,,,
34.91744,13.205658203957384,,,,,,,,,34.570327772714315,18.505521993447573,34.570327772714315,18.505521993447573,34.570327772714315,18.505521993447573,,,,,32.78518440440128,4.334858991622241,32.78518440440128,3.7888540459144835,,,,,,,,,,,,,,,,
,,,,,,,,,,34.9015914905456,19.818229668592622,34.9015914905456,19.818229668592622,34.9015914905456,19.818229668592622,,,,,33.55813307934094,4.384768880861715,33.42930830018433,3.8246690127298457,,,,,,,,,,,,,,,,
,,,,,,,,,,4.959692898272552,1.9866220735786015,4.959692898272552,1.9866220735786015,4.959692898272552,1.9866220735786015,,,,,34.3310817542806,4.441617300999429,,,,,,,,,,,,,,,,,,
,,,,,,,,,,2.6257197696737062,1.9866220735786015,2.6257197696737062,1.9866220735786015,2.6257197696737062,1.9866220735786015,,,,,34.95680211018414,4.487414753496317,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3.500959692898272,1.9130434782608603,3.500959692898272,1.9130434782608603,3.500959692898272,1.9130434782608603,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,4.303262955854128,1.9866220735786015,4.303262955854128,1.9866220735786015,4.303262955854128,1.9866220735786015,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,4.631477927063342,1.9866220735786015,4.631477927063342,1.9866220735786015,4.631477927063342,1.9866220735786015,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3.9385796545105567,1.9866220735786015,3.9385796545105567,1.9866220735786015,3.9385796545105567,1.9866220735786015,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3.0268714011516327,1.9866220735786015,3.0268714011516327,1.9866220735786015,3.0268714011516327,1.9866220735786015,,,,,,,,,,,,,,,,,,,,,,,,
