107_1_headxflow,,107_1_npshxflow,,107_1_powerxflow,,107_1_effxflow,
X,Y,X,Y,X,Y,X,Y
0.009559256502467584,19.986998947059263,0.02849786659753306,0.9828084479270203,0.009553441869558643,0.1843404234721886,0.009520973306563096,0.38082517900875246
0.0463332358238846,19.98358267039036,0.06528375480274828,0.9631289140692445,0.04630505259041495,0.1869092860582895,0.04620337306598987,1.6705270677269937
0.08310721514530162,19.98358267039036,0.1020657318347058,0.9361097842254509,0.0830566633112717,0.18929465845966842,0.08288442519867978,2.9792073912529986
0.11988119446671863,19.98358267039036,0.13885813866201557,0.9286629103443929,0.11980827403212801,0.19168003086104735,0.11956817258484254,4.249930845163362
0.15665517378813565,19.973333840383635,0.17564141941839218,0.9040903124959385,0.15655988475298477,0.19424889344714824,0.15625326759774127,5.5016758642659624
0.19342915310955267,19.942587350363464,0.21243773741895877,0.9039830346008912,0.19331149547384152,0.19663426584852717,0.19294105786411286,6.715464013752808
0.23020313243096968,19.925505967018925,0.24922101817533537,0.879410436752444,0.23006310619469783,0.19920312843462806,0.22962884813048445,7.929252163239653
0.2669771117523867,19.901592030336573,0.2860147287270638,0.8744100948667182,0.2668147169155546,0.20177199102072896,0.2663152907701192,9.162018747534376
0.3037510910738037,19.870845540316406,0.32281104672763083,0.8743028169716709,0.3035663276364109,0.20415736342210788,0.3030057762899627,10.337850027405693
0.34052507039522073,19.853764156971867,0.35959693493284517,0.8546232831138951,0.34031793835726765,0.20654273582348726,0.3396962618098067,11.513681307276897
0.37729904971663775,19.819601390282788,0.39638803803573586,0.8447298772374907,0.37706954907812396,0.20892810822486663,0.3763867473296507,12.689512587148101
0.41407302903805476,19.795687453600436,0.433184356036302,0.8446225993424505,0.4138211597989807,0.21131348062624555,0.41307992810296623,13.827386997403664
0.4508470083594722,19.768357240249173,0.46998067403686905,0.8445153214474033,0.45057277051983746,0.21388234321234645,0.44977176124954577,14.984239842467105
0.48762098768088924,19.737610750229006,0.5067769920374352,0.844408043552356,0.4873243812406942,0.2160842254290043,0.4864635943961271,16.141092687530488
0.5243949670023063,19.696615430202115,0.5435628802426495,0.8247285096945873,0.5240759919615501,0.21865308801510475,0.523156775169443,17.27896709778605
0.5611689463237233,19.665868940181944,0.5803539833455402,0.8148351038181829,0.5608276026824068,0.22103846041648412,0.5598513035694945,18.397863073233793
0.5979429256451403,19.63170617349287,0.6171503013461064,0.8147278259231356,0.5975792134032636,0.22360732300258457,0.5965471795962833,19.497780613873715
0.6347169049665573,19.59754340680379,0.6539492267955107,0.8195136120187669,0.6343308241241203,0.22580920521924241,0.6332470985032805,20.54076285009006
0.6714908842879743,19.563380640114715,0.6907585820402677,0.8438716540771338,0.6710824348449771,0.22782759725117874,0.6699551031706945,21.469874477459484
0.7082648636093913,19.525801596756732,0.7275549000408339,0.8437643761820866,0.707834045565833,0.229479008913672,0.7066644554648449,22.380007670021087
0.7450388429308084,19.48822255339875,0.7643512180414,0.8436570982870393,0.7445856562866897,0.23149740094560833,0.7433765030124682,23.252183992967048
0.7818128222522254,19.447227233371855,0.8747636390826403,0.887372840518033,0.7813372670075465,0.23333230279282313,0.7800912458135634,24.086403446297254
0.8185868015736424,19.406231913344964,0.9115521347366928,0.8725863706509429,0.8180888777284032,0.23553418500948053,0.816804640987923,24.939601334435338
0.8553607808950594,19.36865286998698,0.948360186257029,0.8944978807139634,0.8548404884492591,0.2375525770414173,0.8535193837890183,25.773820787765544
0.8921347602164764,19.327657549960087,0.9851604154308533,0.9017301988049411,0.8915920991701158,0.23938747888863166,0.8902381694703227,26.551104936672402
0.9289087395378934,19.283245953264288,1.0219567334314195,0.9016229209098938,0.9283437098909726,0.2415893611052895,0.9269569551516263,27.328389085579147
0.9656827188593105,19.242250633237397,1.0587647849517565,0.9235344309729143,0.9650953206118293,0.24360775313722582,0.96367574083293,28.105673234485835
1.0024566981807275,19.201255313210506,1.09556501412558,0.930766749063892,1.001846931332686,0.24580963535388367,1.0003999170211784,28.807043644161297
1.0392306775021445,19.156843716514704,1.1323665470238224,0.940445599150209,1.038598542053542,0.24801151757054152,1.0371254408361632,29.48943561902888
1.0760046568235615,19.112432119818905,1.1691732948197395,0.9599105772178831,1.0753501527743987,0.25021339978719936,1.0738455741442041,30.247741333127863
1.1127786361449785,19.068020523123106,1.2059696128203057,0.9598032993228358,1.1121017634952555,0.25241528200385677,1.110568402705716,30.968090177611145
1.1495526154663955,19.023608926427308,1.242781575513901,0.9890544053718813,1.1488533742161122,0.2546171642205146,1.1473020122811195,31.53661154363175
1.1863265947878125,18.97919732973151,1.279577893514467,0.988947127476834,1.185604984936969,0.25681904643717246,1.1840275360961043,32.219003518499335
1.2231005741092296,18.93478573303571,1.316383337585965,1.0059655735491688,1.2223565956578248,0.2592044188385514,1.220761145671506,32.78752488451994
1.2598745534306466,18.886957859671,1.3531861742086275,1.0180909556308322,1.2591082063786816,0.26140630105520923,1.2574893647399636,33.43195998977188
1.2966485327520636,18.8425462629752,1.389998136902221,1.0473420616798776,1.2958598170995383,0.26360818327186664,1.2942229743153653,34.000481355792544
1.3334225120734806,18.794718389610495,1.4267970623516253,1.052127847775509,1.332611427820395,0.265993555673246,1.3309565838907678,34.56900272181315
1.3701964913948976,18.74347423957688,1.4636064175963805,1.0764858898338687,1.369363038541251,0.2683789280746254,1.3676955839731142,35.06161034860236
1.4069704707163146,18.692230089543266,1.5004105579434612,1.0910578039108643,1.4061146492621077,0.2705808102912832,1.404433236428725,35.5731964101995
1.4437444500377317,18.64098593950965,1.537214698290541,1.105629717987867,1.4428662599829645,0.27296618269266215,1.441170888884336,36.084782471796586
1.4805184293591487,18.589741789476037,1.5740240535352972,1.1299877600462196,1.4796178707038212,0.2753515550940411,1.4779125842201553,36.53943322897027
1.5172924086805666,18.535081362773514,1.6108268901579579,1.142113142127883,1.516369481424678,0.2775534373106989,1.5146542795559754,36.994083986143835
1.5540663880019836,18.48042093607099,1.6476349416782958,1.1640246521909035,1.5531210921455338,0.27993880971207874,1.5513919320115863,37.50567004774098
1.5908403673234006,18.412095402692838,1.684442993198632,1.185936162253924,1.5898727028663906,0.28232418211345767,1.5881322797206692,37.97929923972242
1.6276143466448176,18.357434975990316,1.7212484372701309,1.2029546083262588,1.6266243135872474,0.2847095545148366,1.6248793655634333,38.35803625766471
1.6643883259662346,18.289109442612162,1.7580551850660497,1.2224195863939329,1.663375924308104,0.28709492691621596,1.661625103779461,38.75575171041487
1.7011623052876517,18.23103273924073,1.794865844035224,1.2492241604476462,1.7001275350289609,0.2896637895023164,1.698372189622225,39.1344887283571
1.7379362846090687,18.15929092919367,1.831672591831142,1.2686891385153203,1.7368791457498167,0.29204916190369623,1.7351192754649891,39.51322574629944
1.7747102639304857,18.090965395815516,1.86847933962706,1.2881541165829944,1.7736307564706735,0.29443453430507516,1.7718636660542812,39.92991963385731
1.8114842432519027,18.022639862437366,1.905287391147398,1.310065626646015,1.8103823671915302,0.2968199067064541,1.8086134471505173,40.270699782183954
1.8482582225733197,17.954314329059212,1.9420993538409914,1.3393167326950604,1.847133977912387,0.2992052791078339,1.8453645758734916,40.592501495702834
1.8850322018947367,17.88257251901215,1.9789087090857467,1.363674774753413,1.8838855886332428,0.3017741416939339,1.882118399849936,40.87634633960596
1.9218061812161538,17.803998155627273,2.0157167606060846,1.3855862848164335,1.9206371993540996,0.3041595140953137,1.9188695285729094,41.198148053124726
1.9585801605375708,17.72200751557349,2.0525248121264217,1.4074977948794611,1.9573888100749564,0.30654488649669265,1.9556220049226183,41.50097133183573
1.9953541398589878,17.64684942885752,2.089335471095596,1.4343023689331602,1.994140420795813,0.3089302588980716,1.9923758288990636,41.784816175738854
2.032128119180405,17.571691342141555,2.1261461300647704,1.4611069429868593,2.03089203151667,0.311682611668894,2.029135043382453,41.99274728041064
2.068902098501822,17.489700702087774,2.1629567890339465,1.4879115170405512,2.0676436422375257,0.31406798407027336,2.0658929102391066,42.219656819890304
2.105676077823239,17.40429378536508,2.199767448003121,1.5147160910942645,2.1043952529583825,0.3166368466563738,2.1026494294690248,42.46554479417779
2.142450057144656,17.315470591973483,2.2365794106967143,1.5439671971433029,2.1411468636792392,0.3190222190577532,2.1394072963256785,42.692454333657395
2.179224036466073,17.23006367525079,2.2733900696658895,1.570771771197002,2.177898474400096,0.32159108164385364,2.176167858435804,42.8814070035213
2.21599801578749,17.1446567585281,2.310202032359484,1.6000228772460403,2.2146500851209527,0.3237929638605115,2.21293246342614,43.013424368961864
2.252771995108907,17.0558335651365,2.3470139950530773,1.6292739832950858,2.2514016958418086,0.3263618264466124,2.24969167790953,43.22135547363365
2.289545974430324,16.960177818407086,2.3838259577466707,1.6585250893441241,2.2881533065626654,0.3287471988479913,2.2864562828998642,43.353372839074154
2.326319953751741,16.864522071677673,2.420637920440265,1.6877761953931696,2.324904917283522,0.3311325712493707,2.323220887890199,43.48539020451466
2.363093933073158,16.768866324948256,2.4574498831338585,1.717027301442208,2.361656528004379,0.33370143383547113,2.3599814500003258,43.67434287437851
2.399867912394575,16.669794301549935,2.49426445327629,1.751171471481932,2.3984081387252356,0.336270296421572,2.396752793124341,43.71146806577997
2.436641891715992,16.57755483148943,2.5310777196943026,1.7828691095263096,2.4351597494460915,0.3388391590076729,2.4335120076077312,43.919399170451754
2.473415871037409,16.4750665314222,2.567890986112316,1.8145667475706873,2.4719113601669482,0.34104104122433077,2.4702860459852194,43.9185674922374
2.510189850358826,16.37257823135497,2.6047042525303286,1.846264385615072,2.508662970887805,0.3436099038104308,2.50705199860229,44.03160642287003
2.546963829680243,16.263257377949923,2.64151882267276,1.880408555654796,2.5454145816086617,0.34617876639653167,2.543817951219362,44.14464535350265
2.58373780900166,16.160769077882694,2.6783320890907736,1.9121061936991737,2.5821661923295176,0.3483806486131895,2.5805919895968503,44.14381367528836
2.620511788323077,16.04803194780874,2.715146659233205,1.9462503637388977,2.6189178030503744,0.3509495111992904,2.6173660279743385,44.142981997074
2.657285767644494,15.945543647741513,2.751962533100056,1.9828410657739681,2.655669413771231,0.35333488360066934,2.654134675844882,44.21806405809099
2.694059746965911,15.825973964329748,2.7887784069669066,2.0194317678090243,2.692421024492088,0.35590374618677023,2.6908979332084804,44.369059858339256
2.730833726287328,15.720069387593608,2.825592977109339,2.0535759378487484,2.7291726352129446,0.35828911858814916,2.7276719715859685,44.3682281801249
2.767607705608745,15.597083427512931,2.8624075472517707,2.0877201078884653,2.7659242459338005,0.36067449098952853,2.7644460099634567,44.367396501910605
2.804381684930162,15.491178850776794,2.8992247248430396,2.126757341918875,2.8026758566546572,0.3630598633909079,2.8012240912211532,44.30962951927279
2.841155664251579,15.371609167365026,2.9360419024343094,2.1657945759492776,2.839427467375514,0.36526174560756575,2.838008910612531,44.156970362595814
2.877929643572996,15.248623207284353,2.97285777630116,2.202385277984341,2.8761790780963707,0.3678306081936662,2.8747842966167556,44.13716024957358
2.914703622894413,15.125637247203677,3.009673650168011,2.2389759800194042,2.9129306888172275,0.3700324904103236,2.9115583349942447,44.13632857135923
2.95147760221583,15.002651287123001,3.0464921314836997,2.2804597460451532,2.9496822995380834,0.37223437262698145,2.948332373371733,44.13549689314493
2.988251581537248,14.879665327042325,3.0833093090749695,2.3194969800755487,2.98643391025894,0.37480323521308234,2.985111802256166,44.05875147569924
3.025025560858665,14.756679366961649,3.12012518294182,2.356087682110612,3.023185520979797,0.3770051174297402,3.0218966216475436,43.906092319022264
3.061799540180082,14.620028300205341,3.1569462717063463,2.4024645121270396,3.0599371317006536,0.37920699964639804,3.0586706600250317,43.90526064080791
3.098573519501499,14.490209786786853,3.193762145573197,2.439055214162096,3.0966887424215095,0.38140888186305544,3.095459522296618,43.695666179707416
3.135347498822916,14.360391273368364,3.230581930613305,2.482985512183184,3.1334403531423662,0.3836107640797133,3.132236255927579,43.656877631877364
3.172121478144333,14.223740206612057,3.267400411928994,2.524469278208926,3.170191963863223,0.38581264629637113,3.169025118199165,43.44728317077693
3.2088954574657502,14.093921693193568,3.304218893244682,2.565953044234675,3.2069435745840797,0.388014528513029,3.2058085899638065,43.313602448907716
3.2456694367871672,13.950438073099445,3.34103867828479,2.609883342255756,3.2436951853049365,0.3902164107296864,3.242590714101713,43.19890016184638
3.2824434161085843,13.813787006343137,3.3778571596004787,2.651367108281498,3.2804467960257924,0.3924182929463442,3.2793795763732994,42.98930570074589
3.3192173954300013,13.670303386249017,3.414678248365005,2.6977439382979256,3.317198406746649,0.3946201751630021,3.3161630481379407,42.85562497887673
3.3559913747514183,13.530236042823805,3.451496729680693,2.7392277043236675,3.353950017467506,0.39645507701021643,3.3529505627827914,42.66500895258412
3.3927653540728353,13.39016869939859,3.48831781844522,2.785604534340095,3.3907016281883626,0.3986569592268743,3.389740772681114,42.4364360566758
3.4295393333942523,13.239852525966654,3.525138907209747,2.8319813643565155,3.4274532389092194,0.4006753512588106,3.4265309825794366,42.20786316076749
3.4663133127156693,13.089536352534719,3.561959995974273,2.878358194372943,3.4642048496300752,0.40269374329074736,3.463321192477759,41.97929026485912
3.5030872920370864,12.946052732440595,3.5987810847387993,2.9247350243893706,3.500956460350932,0.4045286451379617,3.500108707122609,41.7886742385665
3.5398612713585034,12.795736559008656,3.6356008697789073,2.968665322410452,3.5377080710717888,0.40673052735461956,3.5368989170209315,41.56010134265813
3.5766352506799204,12.642004108907813,3.6724245659922716,3.019935216417558,3.5744596817926455,0.4085654292018339,3.573691822172726,41.29357157713417
3.6134092300013374,12.481439105469153,3.709245654756798,3.0663120464339855,3.6112112925135014,0.41040033104904916,3.610486074951259,41.00806337680234
3.6501832093227544,12.331122932037218,3.746066743521325,3.112688876450406,3.647962903234358,0.41223523289626396,3.6472816753565263,40.70357674166263
3.6869571886441714,12.16714165192965,3.7828917434591083,3.1664053024528585,3.684714513955215,0.4140701347434783,3.6840759281350572,40.418068541330854
3.7237311679655885,12.013409201828807,3.8197128322236344,3.212782132469279,3.7214661246760716,0.41590503659069356,3.7208715285403247,40.1135819061912
3.7605051472870055,11.852844198390144,3.8565352247125797,3.261605494481053,3.7582177353969284,0.41773993843790835,3.757664433692119,39.847052140667245
3.7972791266084225,11.685446641613673,3.893361528374783,3.3177684524788305,3.7949693461177842,0.4195748402851227,3.794464076977596,39.485630201104016
3.8340531059298395,11.518049084837198,3.9301865283125657,3.371484878481283,3.831720956838641,0.42159323231705903,3.831261025009599,39.16216513115654
3.8708270852512565,11.347235251391815,3.96701022452593,3.422754772488389,3.8684725675594978,0.42287766361010926,3.8680633635485475,38.762786321977785
3.9076010645726735,11.183253971284248,4.003833920739295,3.4740246664954952,3.9052241782803545,0.4247125654573245,3.904861659207288,38.42034281722249
3.9443750438940905,11.012440137838862,4.040658920677078,3.5277410924979407,3.9419757890012113,0.4259969967503747,3.941659954866028,38.07789931246714
3.9811490232155076,10.841626304393483,4.077482616890443,3.5790109865050397,3.978727399722067,0.42819887896703257,3.9784609457782403,37.6974989380962
4.017923002536925,10.667396194279192,4.114308920552645,3.6351739445028386,4.015479010442924,0.42911632989063975,4.015264631943925,37.27914169410951
4.054696981858342,10.489749807495993,4.151135224214848,3.691336902500616,4.052230621163781,0.43040076118369,4.0520696657363455,36.841806015315115
4.091470961179759,10.312103420712798,4.187960224152631,3.7450533285030687,4.088982231884637,0.43241915321562674,4.088874699528766,36.404470336520546
4.128244940501176,10.141289587267412,4.2247865278148335,3.8012162865008463,4.125733842605494,0.43352009432395544,4.125681080947924,35.94815622291827
4.165018919822593,9.953394370477493,4.261612831477034,3.857379244498645,4.16248545332635,0.43480452561700567,4.162483419486872,35.5487774137394
4.20179289914401,9.772331707025383,4.2984378314148195,3.9110956705010835,4.199237064047207,0.43663942746422,4.1992884532792925,35.111441734945004
4.238566878465427,9.584436490235468,4.335265438801439,3.9697051604942075,4.2359886747680635,0.4370064078336635,4.236096182325186,34.63614918653485
4.275340857786844,9.403373826783358,4.372093046188061,4.028314650487339,4.27274028548892,0.4392082900503209,4.272906606624552,34.12289976850906
4.312114837108261,9.21547860999344,4.4089206535746825,4.08692414048047,4.309491896209776,0.43939178023504244,4.309718378550654,33.59067191567544
4.348888816429678,9.030999669872429,4.445748260961304,4.145533630473594,4.346243506930633,0.44141017226697876,4.346527455223283,33.09640093245741
4.385662795751095,8.849937006420319,4.482575868347926,4.204143120466718,4.38299511765149,0.4417771526364218,4.383341922402858,32.5262162100081
4.422436775072512,8.655209236292585,4.519403475734547,4.262752610459856,4.419746728372346,0.4436120544836366,4.420150999075487,32.03194522679024
4.459210754393929,8.457065189495943,4.556232386845588,4.323808632448326,4.456498339093203,0.4436120544836366,4.456962771001589,31.49971737395657
4.495984733715346,8.258921142699297,4.593061297956627,4.3848646544367895,4.493249949814059,0.44507997596140836,4.493779933434636,30.891575781891618
4.532758713036763,8.057360819233747,4.629891512792087,4.448367208420599,4.530001560534917,0.44581393670029446,4.530594400614211,30.321391059442306
4.56953269235818,7.855800495768193,4.666719120178708,4.50697669841373,4.5667531712557725,0.4463644072544586,4.567408867793784,29.751206336992993
4.606306671679597,7.657656448971551,4.703549335014166,4.570479252397533,4.603504781976628,0.44801581891695186,4.604226030226831,29.143064744928097
4.643080651001014,7.452679848837093,4.740378246125207,4.631535274386003,4.640256392697486,0.44801581891695186,4.64104588791335,28.496966283247446
4.679854630322431,7.247703248702635,4.777209764685086,4.697484360365152,4.677008003418342,0.44801581891695186,4.677867093226606,27.83188938675903
4.716628609643848,7.042726648568173,4.814039979520544,4.760986914348962,4.7137596141391995,0.44948374039472405,4.7146829080329145,27.24272622950184
4.753402588965265,6.834333771764808,4.850871498080423,4.826936000328104,4.750511224860055,0.4502177011336097,4.751505460972908,26.55867089820555
4.790176568286682,6.622524618292534,4.887701712915883,4.890438554311913,4.787262835580911,0.4502177011336097,4.788328013912897,25.874615566909313
4.826950547608099,6.410715464820257,4.924531927751341,4.95394110829573,4.824014446301769,0.4502177011336097,4.825151914479626,25.171581800805143
4.863724526929516,6.195490034679075,4.961364750035639,5.022336726270218,4.860766057022625,0.4502177011336097,4.861979857926563,24.411612730277568
4.900498506250933,5.9802646045378935,4.998196268595516,5.088285812249367,4.897517667743482,0.4516856226113819,4.89880375849329,23.708578964173398
4.93727248557235,5.765039174396708,5.035027787155395,5.154234898228509,4.934269278464338,0.45241958335026755,4.935627659060019,23.00554519806923
4.9740464648937674,5.539564914248807,5.0718606094396925,5.2226305162030044,4.971020889185194,0.45241958335026755,4.9724582977604275,22.207619257926012
5.0108204442151845,5.3175069307698095,5.108693431723989,5.2910261341775,5.007772499906052,0.45241958335026755,5.009288936460836,21.40969331778274
5.0475944235366015,5.105697777297536,5.145524950283868,5.356975220156642,5.044524110626908,0.45241958335026755,5.046119575161244,20.611767377639467
5.0843684028580185,4.8836397938185385,5.1823577725681655,5.42537083813113,5.0812757213477635,0.45241958335026755,5.082948866234917,19.832819872304015
5.1211423821794355,4.658165533670633,5.219191898576881,5.496212988100972,5.118027332068621,0.45241958335026755,5.119783547815533,18.977958627737223
5.1579163615008525,4.42927499685382,5.256024720861177,5.564608606075453,5.154778942789477,0.45241958335026755,5.156616881769416,18.142075817978366
5.1946903408222695,4.200384460037007,5.292860150594313,5.637897288040627,5.191530553510335,0.45241958335026755,5.19345291097677,17.268236138603754
5.231464320143687,3.9714939232201942,5.329692972878609,5.706292906015108,5.2282821642311905,0.45241958335026755,5.230287592557387,16.413374894036963
5.268238299465104,3.7323545563966576,5.366527098887326,5.7771350559849495,5.265033774952046,0.45095166187249536,5.267126317018214,15.501578345046653
5.305012278786521,3.5034640195798445,5.403363832344882,5.852870269945456,5.301785385672904,0.4502177011336097,5.303965041479039,14.5897817960564
5.341786258107938,3.257492099418492,5.440197958353595,5.923712419915283,5.33853699639376,0.4502177011336097,5.340805113566601,13.659006812258326
5.378560237429355,3.032017839270587,5.47703469181115,5.999447633875796,5.3752886071146175,0.4502177011336097,5.377646533280899,12.709253393652375
5.415334216750772,2.7860459191092417,5.513868817819866,6.070289783845631,5.412040217835473,0.4502177011336097,5.414487952995199,11.75949997504648
5.452108196072189,2.546906552285705,5.550705551277421,6.146024997806137,5.448791828556329,0.4483827992863949,5.451333415589703,10.752811252016954
5.488882175393606,2.314599738799984,5.587538373561717,6.214420615780632,5.485543439277187,0.44801581891695186,5.488180225810948,9.727144094179721
5.525656154715023,2.0686278186386318,5.609019840812827,6.246162952947948,5.522295049998043,0.44801581891695186,5.525022993151984,8.758412240766006
5.56243013403644,1.8226558984772794,,,5.5590466607189,0.44673138762390163,5.561873846253434,7.675809778505254
5.593075116804288,1.6228037133461868,,,5.589673002986281,0.44553870142321195,5.592580195251172,6.811597929570212
